Object_Name,X,Y,Z
Curve.034,1.6917,0.0,0.753
Curve.034,1.6925,0.0,0.752
Curve.034,1.693,0.0,0.7508
Curve.034,1.6935,0.0,0.7496
Curve.034,1.6937,0.0,0.7483
Curve.034,1.6938,0.0,0.747
Curve.034,1.6937,0.0,0.7457
Curve.034,1.6935,0.0,0.7444
Curve.034,1.693,0.0,0.7432
Curve.034,1.6925,0.0,0.742
Curve.034,1.6917,0.0,0.741
Curve.034,1.6909,0.0,0.74
Curve.034,1.69,0.0,0.7392
Curve.034,1.6889,0.0,0.7385
Curve.034,1.6878,0.0,0.7379
Curve.034,1.6866,0.0,0.7375
Curve.034,1.6853,0.0,0.7372
Curve.034,1.6839,0.0,0.7371
Curve.034,1.6826,0.0,0.7372
Curve.034,1.6813,0.0,0.7375
Curve.034,1.6801,0.0,0.7379
Curve.034,1.6789,0.0,0.7385
Curve.034,1.6779,0.0,0.7392
Curve.034,1.6769,0.0,0.74
Curve.034,1.6761,0.0,0.741
Curve.034,1.6754,0.0,0.742
Curve.034,1.6748,0.0,0.7432
Curve.034,1.6744,0.0,0.7444
Curve.034,1.6741,0.0,0.7457
Curve.035,1.545,0.0,0.7417
Curve.035,1.5451,0.0,0.7431
Curve.035,1.5453,0.0,0.7444
Curve.035,1.5458,0.0,0.7456
Curve.035,1.5463,0.0,0.7467
Curve.035,1.5471,0.0,0.7478
Curve.035,1.5479,0.0,0.7487
Curve.035,1.5488,0.0,0.7495
Curve.035,1.5499,0.0,0.7503
Curve.035,1.551,0.0,0.7508
Curve.035,1.5522,0.0,0.7513
Curve.035,1.5535,0.0,0.7515
Curve.035,1.5549,0.0,0.7516
Curve.035,1.5562,0.0,0.7515
Curve.035,1.5575,0.0,0.7513
Curve.035,1.5587,0.0,0.7508
Curve.035,1.5599,0.0,0.7503
Curve.035,1.5609,0.0,0.7495
Curve.035,1.5619,0.0,0.7487
Curve.035,1.5627,0.0,0.7478
Curve.035,1.5634,0.0,0.7467
Curve.035,1.564,0.0,0.7456
Curve.035,1.5644,0.0,0.7444
Curve.035,1.5647,0.0,0.7431
Curve.035,1.5647,0.0,0.7417
Curve.035,1.5647,0.0,0.7404
Curve.035,1.5644,0.0,0.7391
Curve.035,1.564,0.0,0.7379
Curve.035,1.5634,0.0,0.7367
Curve.035,1.5627,0.0,0.7357
Curve.035,1.5619,0.0,0.7347
Curve.035,1.5609,0.0,0.7339
Curve.035,1.5599,0.0,0.7332
Curve.035,1.5587,0.0,0.7326
Curve.035,1.5575,0.0,0.7322
Curve.035,1.5562,0.0,0.7319
Curve.035,1.5549,0.0,0.7319
Curve.035,1.5535,0.0,0.7319
Curve.035,1.5522,0.0,0.7322
Curve.035,1.551,0.0,0.7326
Curve.035,1.5499,0.0,0.7332
Curve.035,1.5488,0.0,0.7339
Curve.035,1.5479,0.0,0.7347
Curve.035,1.5471,0.0,0.7357
Curve.035,1.5463,0.0,0.7367
Curve.035,1.5458,0.0,0.7379
Curve.035,1.5453,0.0,0.7391
Curve.035,1.5451,0.0,0.7404
Curve.036,1.2886,0.0,1.7493
Curve.036,1.3132,0.0,1.7516
Curve.036,1.2887,0.0,1.753
Curve.036,1.2884,0.0,1.7541
Curve.036,1.2881,0.0,1.7553
Curve.036,1.2876,0.0,1.7563
Curve.036,1.287,0.0,1.7573
Curve.036,1.2863,0.0,1.7582
Curve.036,1.2855,0.0,1.7591
Curve.036,1.2847,0.0,1.7598
Curve.036,1.2837,0.0,1.7605
Curve.036,1.2827,0.0,1.761
Curve.036,1.2816,0.0,1.7615
Curve.036,1.2805,0.0,1.7618
Curve.036,1.2793,0.0,1.762
Curve.036,1.2793,0.0,1.7625
Curve.036,1.2792,0.0,1.7639
Curve.036,1.279,0.0,1.7659
Curve.036,1.2787,0.0,1.7684
Curve.036,1.2785,0.0,1.7712
Curve.036,1.2782,0.0,1.7743
Curve.036,1.2779,0.0,1.7773
Curve.036,1.2776,0.0,1.7802
Curve.036,1.2774,0.0,1.7827
Curve.036,1.2772,0.0,1.7847
Curve.036,1.277,0.0,1.786
Curve.036,1.277,0.0,1.7865
Curve.036,1.2756,0.0,1.7619
Curve.036,1.2745,0.0,1.7615
Curve.036,1.2735,0.0,1.7611
Curve.036,1.2725,0.0,1.7606
Curve.036,1.2716,0.0,1.76
Curve.036,1.2707,0.0,1.7593
Curve.036,1.2699,0.0,1.7586
Curve.036,1.2692,0.0,1.7577
Curve.036,1.2686,0.0,1.7568
Curve.036,1.2681,0.0,1.7558
Curve.036,1.2677,0.0,1.7548
Curve.036,1.2674,0.0,1.7537
Curve.036,1.2672,0.0,1.7525
Curve.036,1.2667,0.0,1.7525
Curve.036,1.2653,0.0,1.7524
Curve.036,1.2633,0.0,1.7522
Curve.036,1.2607,0.0,1.752
Curve.036,1.2578,0.0,1.7517
Curve.036,1.2546,0.0,1.7514
Curve.036,1.2515,0.0,1.7511
Curve.036,1.2486,0.0,1.7509
Curve.036,1.246,0.0,1.7506
Curve.036,1.244,0.0,1.7504
Curve.036,1.2426,0.0,1.7503
Curve.036,1.2421,0.0,1.7503
Curve.036,1.2674,0.0,1.7489
Curve.036,1.2677,0.0,1.7479
Curve.036,1.268,0.0,1.7469
Curve.036,1.2685,0.0,1.7459
Curve.036,1.2691,0.0,1.745
Curve.036,1.2697,0.0,1.7442
Curve.036,1.2704,0.0,1.7434
Curve.036,1.2712,0.0,1.7428
Curve.036,1.2721,0.0,1.7421
Curve.036,1.273,0.0,1.7416
Curve.036,1.274,0.0,1.7412
Curve.036,1.275,0.0,1.7408
Curve.036,1.276,0.0,1.7406
Curve.036,1.2761,0.0,1.7401
Curve.036,1.2762,0.0,1.7387
Curve.036,1.2764,0.0,1.7366
Curve.036,1.2766,0.0,1.734
Curve.036,1.2769,0.0,1.7311
Curve.036,1.2772,0.0,1.728
Curve.036,1.2774,0.0,1.7248
Curve.036,1.2777,0.0,1.7219
Curve.036,1.278,0.0,1.7193
Curve.036,1.2781,0.0,1.7172
Curve.036,1.2783,0.0,1.7159
Curve.036,1.2783,0.0,1.7154
Curve.036,1.2796,0.0,1.7405
Curve.036,1.2808,0.0,1.7408
Curve.036,1.2818,0.0,1.7411
Curve.036,1.2828,0.0,1.7416
Curve.036,1.2838,0.0,1.7421
Curve.036,1.2847,0.0,1.7428
Curve.036,1.2855,0.0,1.7435
Curve.036,1.2863,0.0,1.7443
Curve.036,1.2869,0.0,1.7452
Curve.036,1.2875,0.0,1.7461
Curve.036,1.288,0.0,1.7471
Curve.036,1.2884,0.0,1.7482
Curve.037,0.8741,0.0,1.4759
Curve.037,0.8987,0.0,1.4782
Curve.037,0.8742,0.0,1.4796
Curve.037,0.8739,0.0,1.4808
Curve.037,0.8735,0.0,1.4819
Curve.037,0.8731,0.0,1.4829
Curve.037,0.8725,0.0,1.4839
Curve.037,0.8718,0.0,1.4848
Curve.037,0.871,0.0,1.4857
Curve.037,0.8701,0.0,1.4864
Curve.037,0.8692,0.0,1.4871
Curve.037,0.8682,0.0,1.4877
Curve.037,0.8671,0.0,1.4881
Curve.037,0.866,0.0,1.4884
Curve.037,0.8648,0.0,1.4887
Curve.037,0.8648,0.0,1.4891
Curve.037,0.8646,0.0,1.4905
Curve.037,0.8644,0.0,1.4925
Curve.037,0.8642,0.0,1.495
Curve.037,0.8639,0.0,1.4979
Curve.037,0.8636,0.0,1.5009
Curve.037,0.8633,0.0,1.5039
Curve.037,0.8631,0.0,1.5068
Curve.037,0.8628,0.0,1.5093
Curve.037,0.8626,0.0,1.5113
Curve.037,0.8625,0.0,1.5126
Curve.037,0.8625,0.0,1.5131
Curve.037,0.8611,0.0,1.4885
Curve.037,0.86,0.0,1.4882
Curve.037,0.8589,0.0,1.4878
Curve.037,0.858,0.0,1.4872
Curve.037,0.857,0.0,1.4866
Curve.037,0.8562,0.0,1.4859
Curve.037,0.8554,0.0,1.4852
Curve.037,0.8547,0.0,1.4843
Curve.037,0.8541,0.0,1.4834
Curve.037,0.8536,0.0,1.4824
Curve.037,0.8532,0.0,1.4814
Curve.037,0.8529,0.0,1.4803
Curve.037,0.8527,0.0,1.4792
Curve.037,0.8522,0.0,1.4791
Curve.037,0.8508,0.0,1.479
Curve.037,0.8487,0.0,1.4788
Curve.037,0.8462,0.0,1.4786
Curve.037,0.8432,0.0,1.4783
Curve.037,0.8401,0.0,1.478
Curve.037,0.837,0.0,1.4777
Curve.037,0.8341,0.0,1.4775
Curve.037,0.8315,0.0,1.4772
Curve.037,0.8294,0.0,1.477
Curve.037,0.828,0.0,1.4769
Curve.037,0.8276,0.0,1.4769
Curve.037,0.8528,0.0,1.4755
Curve.037,0.8531,0.0,1.4745
Curve.037,0.8535,0.0,1.4735
Curve.037,0.854,0.0,1.4725
Curve.037,0.8545,0.0,1.4716
Curve.037,0.8552,0.0,1.4708
Curve.037,0.8559,0.0,1.4701
Curve.037,0.8567,0.0,1.4694
Curve.037,0.8575,0.0,1.4688
Curve.037,0.8585,0.0,1.4682
Curve.037,0.8594,0.0,1.4678
Curve.037,0.8604,0.0,1.4674
Curve.037,0.8615,0.0,1.4672
Curve.037,0.8615,0.0,1.4667
Curve.037,0.8617,0.0,1.4653
Curve.037,0.8618,0.0,1.4632
Curve.037,0.8621,0.0,1.4606
Curve.037,0.8623,0.0,1.4577
Curve.037,0.8626,0.0,1.4546
Curve.037,0.8629,0.0,1.4515
Curve.037,0.8632,0.0,1.4485
Curve.037,0.8634,0.0,1.4459
Curve.037,0.8636,0.0,1.4439
Curve.037,0.8637,0.0,1.4425
Curve.037,0.8638,0.0,1.442
Curve.037,0.8651,0.0,1.4671
Curve.037,0.8662,0.0,1.4674
Curve.037,0.8673,0.0,1.4677
Curve.037,0.8683,0.0,1.4682
Curve.037,0.8693,0.0,1.4687
Curve.037,0.8702,0.0,1.4694
Curve.037,0.871,0.0,1.4701
Curve.037,0.8718,0.0,1.4709
Curve.037,0.8724,0.0,1.4718
Curve.037,0.873,0.0,1.4727
Curve.037,0.8735,0.0,1.4737
Curve.037,0.8738,0.0,1.4748
Curve.038,1.7924,0.0,0.7531
Curve.038,1.8169,0.0,0.7554
Curve.038,1.7924,0.0,0.7568
Curve.038,1.7922,0.0,0.7579
Curve.038,1.7918,0.0,0.7591
Curve.038,1.7913,0.0,0.7601
Curve.038,1.7907,0.0,0.7611
Curve.038,1.79,0.0,0.762
Curve.038,1.7892,0.0,0.7629
Curve.038,1.7884,0.0,0.7636
Curve.038,1.7874,0.0,0.7643
Curve.038,1.7864,0.0,0.7648
Curve.038,1.7854,0.0,0.7653
Curve.038,1.7842,0.0,0.7656
Curve.038,1.7831,0.0,0.7658
Curve.038,1.783,0.0,0.7663
Curve.038,1.7829,0.0,0.7677
Curve.038,1.7827,0.0,0.7697
Curve.038,1.7824,0.0,0.7722
Curve.038,1.7822,0.0,0.775
Curve.038,1.7819,0.0,0.7781
Curve.038,1.7816,0.0,0.7811
Curve.038,1.7813,0.0,0.784
Curve.038,1.7811,0.0,0.7865
Curve.038,1.7809,0.0,0.7885
Curve.038,1.7808,0.0,0.7898
Curve.038,1.7807,0.0,0.7903
Curve.038,1.7793,0.0,0.7657
Curve.038,1.7782,0.0,0.7653
Curve.038,1.7772,0.0,0.7649
Curve.038,1.7762,0.0,0.7644
Curve.038,1.7753,0.0,0.7638
Curve.038,1.7744,0.0,0.7631
Curve.038,1.7737,0.0,0.7624
Curve.038,1.773,0.0,0.7615
Curve.038,1.7724,0.0,0.7606
Curve.038,1.7719,0.0,0.7596
Curve.038,1.7714,0.0,0.7586
Curve.038,1.7711,0.0,0.7575
Curve.038,1.7709,0.0,0.7563
Curve.038,1.7704,0.0,0.7563
Curve.038,1.7691,0.0,0.7562
Curve.038,1.767,0.0,0.756
Curve.038,1.7644,0.0,0.7558
Curve.038,1.7615,0.0,0.7555
Curve.038,1.7584,0.0,0.7552
Curve.038,1.7553,0.0,0.7549
Curve.038,1.7523,0.0,0.7547
Curve.038,1.7498,0.0,0.7544
Curve.038,1.7477,0.0,0.7542
Curve.038,1.7463,0.0,0.7541
Curve.038,1.7458,0.0,0.7541
Curve.038,1.7711,0.0,0.7527
Curve.038,1.7714,0.0,0.7517
Curve.038,1.7718,0.0,0.7507
Curve.038,1.7722,0.0,0.7497
Curve.038,1.7728,0.0,0.7488
Curve.038,1.7735,0.0,0.748
Curve.038,1.7742,0.0,0.7472
Curve.038,1.775,0.0,0.7466
Curve.038,1.7758,0.0,0.7459
Curve.038,1.7767,0.0,0.7454
Curve.038,1.7777,0.0,0.745
Curve.038,1.7787,0.0,0.7446
Curve.038,1.7798,0.0,0.7444
Curve.038,1.7798,0.0,0.7439
Curve.038,1.7799,0.0,0.7425
Curve.038,1.7801,0.0,0.7404
Curve.038,1.7804,0.0,0.7378
Curve.038,1.7806,0.0,0.7349
Curve.038,1.7809,0.0,0.7318
Curve.038,1.7812,0.0,0.7286
Curve.038,1.7815,0.0,0.7257
Curve.038,1.7817,0.0,0.7231
Curve.038,1.7819,0.0,0.721
Curve.038,1.782,0.0,0.7197
Curve.038,1.782,0.0,0.7192
Curve.038,1.7834,0.0,0.7443
Curve.038,1.7845,0.0,0.7446
Curve.038,1.7856,0.0,0.7449
Curve.038,1.7866,0.0,0.7454
Curve.038,1.7875,0.0,0.7459
Curve.038,1.7884,0.0,0.7466
Curve.038,1.7892,0.0,0.7473
Curve.038,1.79,0.0,0.7481
Curve.038,1.7907,0.0,0.749
Curve.038,1.7912,0.0,0.7499
Curve.038,1.7917,0.0,0.7509
Curve.038,1.7921,0.0,0.752
Curve.039,0.7911,0.0,0.3751
Curve.039,0.8157,0.0,0.3775
Curve.039,0.7912,0.0,0.3789
Curve.039,0.7909,0.0,0.38
Curve.039,0.7906,0.0,0.3811
Curve.039,0.7901,0.0,0.3822
Curve.039,0.7895,0.0,0.3832
Curve.039,0.7888,0.0,0.3841
Curve.039,0.788,0.0,0.3849
Curve.039,0.7872,0.0,0.3857
Curve.039,0.7862,0.0,0.3863
Curve.039,0.7852,0.0,0.3869
Curve.039,0.7841,0.0,0.3874
Curve.039,0.783,0.0,0.3877
Curve.039,0.7818,0.0,0.3879
Curve.039,0.7818,0.0,0.3884
Curve.039,0.7817,0.0,0.3897
Curve.039,0.7815,0.0,0.3917
Curve.039,0.7812,0.0,0.3942
Curve.039,0.781,0.0,0.3971
Curve.039,0.7807,0.0,0.4001
Curve.039,0.7804,0.0,0.4032
Curve.039,0.7801,0.0,0.406
Curve.039,0.7799,0.0,0.4085
Curve.039,0.7797,0.0,0.4105
Curve.039,0.7795,0.0,0.4119
Curve.039,0.7795,0.0,0.4123
Curve.039,0.7781,0.0,0.3877
Curve.039,0.777,0.0,0.3874
Curve.039,0.776,0.0,0.387
Curve.039,0.775,0.0,0.3865
Curve.039,0.7741,0.0,0.3859
Curve.039,0.7732,0.0,0.3852
Curve.039,0.7724,0.0,0.3844
Curve.039,0.7717,0.0,0.3836
Curve.039,0.7711,0.0,0.3827
Curve.039,0.7706,0.0,0.3817
Curve.039,0.7702,0.0,0.3806
Curve.039,0.7699,0.0,0.3795
Curve.039,0.7697,0.0,0.3784
Curve.039,0.7692,0.0,0.3784
Curve.039,0.7678,0.0,0.3782
Curve.039,0.7658,0.0,0.3781
Curve.039,0.7632,0.0,0.3778
Curve.039,0.7603,0.0,0.3776
Curve.039,0.7571,0.0,0.3773
Curve.039,0.754,0.0,0.377
Curve.039,0.7511,0.0,0.3767
Curve.039,0.7485,0.0,0.3765
Curve.039,0.7464,0.0,0.3763
Curve.039,0.7451,0.0,0.3762
Curve.039,0.7446,0.0,0.3761
Curve.039,0.7699,0.0,0.3748
Curve.039,0.7702,0.0,0.3737
Curve.039,0.7705,0.0,0.3727
Curve.039,0.771,0.0,0.3718
Curve.039,0.7716,0.0,0.3709
Curve.039,0.7722,0.0,0.3701
Curve.039,0.7729,0.0,0.3693
Curve.039,0.7737,0.0,0.3686
Curve.039,0.7746,0.0,0.368
Curve.039,0.7755,0.0,0.3675
Curve.039,0.7765,0.0,0.367
Curve.039,0.7775,0.0,0.3667
Curve.039,0.7785,0.0,0.3664
Curve.039,0.7786,0.0,0.3659
Curve.039,0.7787,0.0,0.3646
Curve.039,0.7789,0.0,0.3625
Curve.039,0.7791,0.0,0.3599
Curve.039,0.7794,0.0,0.357
Curve.039,0.7797,0.0,0.3538
Curve.039,0.7799,0.0,0.3507
Curve.039,0.7802,0.0,0.3478
Curve.039,0.7804,0.0,0.3452
Curve.039,0.7806,0.0,0.3431
Curve.039,0.7808,0.0,0.3417
Curve.039,0.7808,0.0,0.3412
Curve.039,0.7822,0.0,0.3664
Curve.039,0.7833,0.0,0.3666
Curve.039,0.7843,0.0,0.367
Curve.039,0.7854,0.0,0.3674
Curve.039,0.7863,0.0,0.368
Curve.039,0.7872,0.0,0.3686
Curve.039,0.788,0.0,0.3694
Curve.039,0.7888,0.0,0.3702
Curve.039,0.7894,0.0,0.371
Curve.039,0.79,0.0,0.372
Curve.039,0.7905,0.0,0.373
Curve.039,0.7909,0.0,0.374
Curve.040,1.7143,0.0,0.5595
Curve.040,1.7389,0.0,0.5618
Curve.040,1.7144,0.0,0.5632
Curve.040,1.7141,0.0,0.5644
Curve.040,1.7138,0.0,0.5655
Curve.040,1.7133,0.0,0.5665
Curve.040,1.7127,0.0,0.5675
Curve.040,1.712,0.0,0.5684
Curve.040,1.7112,0.0,0.5693
Curve.040,1.7103,0.0,0.57
Curve.040,1.7094,0.0,0.5707
Curve.040,1.7084,0.0,0.5712
Curve.040,1.7073,0.0,0.5717
Curve.040,1.7062,0.0,0.572
Curve.040,1.705,0.0,0.5723
Curve.040,1.705,0.0,0.5727
Curve.040,1.7048,0.0,0.5741
Curve.040,1.7047,0.0,0.5761
Curve.040,1.7044,0.0,0.5786
Curve.040,1.7041,0.0,0.5814
Curve.040,1.7038,0.0,0.5845
Curve.040,1.7036,0.0,0.5875
Curve.040,1.7033,0.0,0.5904
Curve.040,1.703,0.0,0.5929
Curve.040,1.7028,0.0,0.5949
Curve.040,1.7027,0.0,0.5962
Curve.040,1.7027,0.0,0.5967
Curve.040,1.7013,0.0,0.5721
Curve.040,1.7002,0.0,0.5718
Curve.040,1.6992,0.0,0.5714
Curve.040,1.6982,0.0,0.5709
Curve.040,1.6973,0.0,0.5702
Curve.040,1.6964,0.0,0.5696
Curve.040,1.6956,0.0,0.5688
Curve.040,1.6949,0.0,0.5679
Curve.040,1.6943,0.0,0.567
Curve.040,1.6938,0.0,0.566
Curve.040,1.6934,0.0,0.565
Curve.040,1.6931,0.0,0.5639
Curve.040,1.6929,0.0,0.5628
Curve.040,1.6924,0.0,0.5627
Curve.040,1.691,0.0,0.5626
Curve.040,1.689,0.0,0.5624
Curve.040,1.6864,0.0,0.5622
Curve.040,1.6835,0.0,0.5619
Curve.040,1.6804,0.0,0.5616
Curve.040,1.6772,0.0,0.5613
Curve.040,1.6743,0.0,0.5611
Curve.040,1.6717,0.0,0.5608
Curve.040,1.6697,0.0,0.5607
Curve.040,1.6683,0.0,0.5605
Curve.040,1.6678,0.0,0.5605
Curve.040,1.6931,0.0,0.5591
Curve.040,1.6934,0.0,0.5581
Curve.040,1.6937,0.0,0.5571
Curve.040,1.6942,0.0,0.5562
Curve.040,1.6948,0.0,0.5553
Curve.040,1.6954,0.0,0.5544
Curve.040,1.6961,0.0,0.5537
Curve.040,1.6969,0.0,0.553
Curve.040,1.6978,0.0,0.5524
Curve.040,1.6987,0.0,0.5518
Curve.040,1.6997,0.0,0.5514
Curve.040,1.7007,0.0,0.551
Curve.040,1.7017,0.0,0.5508
Curve.040,1.7018,0.0,0.5503
Curve.040,1.7019,0.0,0.5489
Curve.040,1.7021,0.0,0.5469
Curve.040,1.7023,0.0,0.5443
Curve.040,1.7026,0.0,0.5413
Curve.040,1.7029,0.0,0.5382
Curve.040,1.7032,0.0,0.5351
Curve.040,1.7034,0.0,0.5321
Curve.040,1.7037,0.0,0.5295
Curve.040,1.7038,0.0,0.5275
Curve.040,1.704,0.0,0.5261
Curve.040,1.704,0.0,0.5256
Curve.040,1.7054,0.0,0.5507
Curve.040,1.7065,0.0,0.551
Curve.040,1.7075,0.0,0.5513
Curve.040,1.7086,0.0,0.5518
Curve.040,1.7095,0.0,0.5523
Curve.040,1.7104,0.0,0.553
Curve.040,1.7112,0.0,0.5537
Curve.040,1.712,0.0,0.5545
Curve.040,1.7126,0.0,0.5554
Curve.040,1.7132,0.0,0.5563
Curve.040,1.7137,0.0,0.5573
Curve.040,1.7141,0.0,0.5584
Curve.042,0.9852,0.0,0.8133
Curve.042,0.9802,0.0,0.8196
Curve.042,0.9749,0.0,0.8261
Curve.042,0.9694,0.0,0.8329
Curve.042,0.9638,0.0,0.8399
Curve.042,0.958,0.0,0.847
Curve.042,0.9522,0.0,0.8542
Curve.042,0.9464,0.0,0.8614
Curve.042,0.9406,0.0,0.8686
Curve.042,0.9349,0.0,0.8757
Curve.042,0.9293,0.0,0.8826
Curve.042,0.9239,0.0,0.8894
Curve.042,0.9187,0.0,0.8959
Curve.042,0.912,0.0,0.9044
Curve.042,0.9054,0.0,0.9129
Curve.042,0.8989,0.0,0.9214
Curve.042,0.8924,0.0,0.9299
Curve.042,0.886,0.0,0.9385
Curve.042,0.8798,0.0,0.947
Curve.042,0.8736,0.0,0.9556
Curve.042,0.8675,0.0,0.9641
Curve.042,0.8615,0.0,0.9727
Curve.042,0.8555,0.0,0.9812
Curve.042,0.8497,0.0,0.9898
Curve.042,0.8439,0.0,0.9984
Curve.042,0.842,0.0,0.9979
Curve.042,0.8402,0.0,0.9974
Curve.042,0.8383,0.0,0.997
Curve.042,0.8365,0.0,0.9965
Curve.042,0.8346,0.0,0.996
Curve.042,0.8327,0.0,0.9956
Curve.042,0.8309,0.0,0.9951
Curve.042,0.829,0.0,0.9946
Curve.042,0.8271,0.0,0.9942
Curve.042,0.8253,0.0,0.9937
Curve.042,0.8234,0.0,0.9932
Curve.042,0.8216,0.0,0.9928
Curve.042,0.8285,0.0,0.982
Curve.042,0.8356,0.0,0.9712
Curve.042,0.8428,0.0,0.9605
Curve.042,0.8502,0.0,0.9498
Curve.042,0.8576,0.0,0.939
Curve.042,0.8652,0.0,0.9283
Curve.042,0.8729,0.0,0.9176
Curve.042,0.8808,0.0,0.907
Curve.042,0.8887,0.0,0.8963
Curve.042,0.8968,0.0,0.8857
Curve.042,0.905,0.0,0.8752
Curve.042,0.9132,0.0,0.8646
Curve.042,0.9193,0.0,0.8571
Curve.042,0.9252,0.0,0.8498
Curve.042,0.931,0.0,0.8428
Curve.042,0.9366,0.0,0.836
Curve.042,0.942,0.0,0.8296
Curve.042,0.9471,0.0,0.8235
Curve.042,0.952,0.0,0.8177
Curve.042,0.9566,0.0,0.8122
Curve.042,0.9608,0.0,0.807
Curve.042,0.9647,0.0,0.8023
Curve.042,0.9682,0.0,0.7978
Curve.042,0.9712,0.0,0.7938
Curve.042,0.9718,0.0,0.7929
Curve.042,0.9726,0.0,0.7919
Curve.042,0.9734,0.0,0.7908
Curve.042,0.9742,0.0,0.7895
Curve.042,0.9752,0.0,0.7881
Curve.042,0.9763,0.0,0.7865
Curve.042,0.9774,0.0,0.7848
Curve.042,0.9786,0.0,0.783
Curve.042,0.9799,0.0,0.7811
Curve.042,0.9813,0.0,0.779
Curve.042,0.9827,0.0,0.7769
Curve.042,0.9843,0.0,0.7746
Curve.042,0.986,0.0,0.7758
Curve.042,0.9878,0.0,0.777
Curve.042,0.9896,0.0,0.7783
Curve.042,0.9914,0.0,0.7795
Curve.042,0.9932,0.0,0.7807
Curve.042,0.995,0.0,0.7819
Curve.042,0.9968,0.0,0.7831
Curve.042,0.9986,0.0,0.7843
Curve.042,1.0004,0.0,0.7856
Curve.042,1.0022,0.0,0.7868
Curve.042,1.004,0.0,0.788
Curve.042,1.0058,0.0,0.7892
Curve.042,1.004,0.0,0.7912
Curve.042,1.0023,0.0,0.7931
Curve.042,1.0006,0.0,0.795
Curve.042,0.9988,0.0,0.797
Curve.042,0.9971,0.0,0.799
Curve.042,0.9954,0.0,0.801
Curve.042,0.9936,0.0,0.803
Curve.042,0.9919,0.0,0.805
Curve.042,0.9902,0.0,0.807
Curve.042,0.9885,0.0,0.8091
Curve.042,0.9869,0.0,0.8112
Curve.042,1.127,0.0,0.6846
Curve.042,1.1225,0.0,0.6886
Curve.042,1.1172,0.0,0.693
Curve.042,1.1111,0.0,0.6979
Curve.042,1.1042,0.0,0.7032
Curve.042,1.0967,0.0,0.7089
Curve.042,1.0886,0.0,0.7152
Curve.042,1.08,0.0,0.7219
Curve.042,1.071,0.0,0.729
Curve.042,1.0616,0.0,0.7367
Curve.042,1.0519,0.0,0.7449
Curve.042,1.0421,0.0,0.7536
Curve.042,1.032,0.0,0.7628
Curve.042,1.0298,0.0,0.7612
Curve.042,1.0276,0.0,0.7597
Curve.042,1.0254,0.0,0.7582
Curve.042,1.0231,0.0,0.7566
Curve.042,1.0209,0.0,0.7551
Curve.042,1.0186,0.0,0.7535
Curve.042,1.0164,0.0,0.752
Curve.042,1.0142,0.0,0.7504
Curve.042,1.0119,0.0,0.7489
Curve.042,1.0097,0.0,0.7473
Curve.042,1.0074,0.0,0.7458
Curve.042,1.0052,0.0,0.7442
Curve.042,1.0119,0.0,0.7349
Curve.042,1.0189,0.0,0.7254
Curve.042,1.0262,0.0,0.7158
Curve.042,1.0337,0.0,0.7063
Curve.042,1.0413,0.0,0.697
Curve.042,1.0491,0.0,0.688
Curve.042,1.0569,0.0,0.6796
Curve.042,1.0647,0.0,0.6717
Curve.042,1.0724,0.0,0.6646
Curve.042,1.0799,0.0,0.6585
Curve.042,1.0873,0.0,0.6534
Curve.042,1.0943,0.0,0.6495
Curve.042,1.1042,0.0,0.6456
Curve.042,1.1127,0.0,0.6438
Curve.042,1.12,0.0,0.6439
Curve.042,1.1259,0.0,0.6455
Curve.042,1.1306,0.0,0.6484
Curve.042,1.134,0.0,0.6523
Curve.042,1.1361,0.0,0.6571
Curve.042,1.1369,0.0,0.6625
Curve.042,1.1364,0.0,0.6682
Curve.042,1.1345,0.0,0.6739
Curve.042,1.1314,0.0,0.6795
Curve.042,1.3382,0.0,1.233
Curve.042,1.2797,0.0,1.3027
Curve.042,1.2198,0.0,1.3664
Curve.042,1.1592,0.0,1.4239
Curve.042,1.0987,0.0,1.4746
Curve.042,1.039,0.0,1.5182
Curve.042,0.9809,0.0,1.5541
Curve.042,0.925,0.0,1.582
Curve.042,0.8721,0.0,1.6015
Curve.042,0.823,0.0,1.612
Curve.042,0.7783,0.0,1.6131
Curve.042,0.7388,0.0,1.6045
Curve.042,0.7053,0.0,1.5857
Curve.042,0.6845,0.0,1.564
Curve.042,0.6691,0.0,1.5369
Curve.042,0.6589,0.0,1.5046
Curve.042,0.6538,0.0,1.4678
Curve.042,0.6537,0.0,1.4268
Curve.042,0.6584,0.0,1.3821
Curve.042,0.6678,0.0,1.3342
Curve.042,0.6817,0.0,1.2835
Curve.042,0.7,0.0,1.2305
Curve.042,0.7225,0.0,1.1757
Curve.042,0.7491,0.0,1.1195
Curve.042,0.7796,0.0,1.0624
Curve.042,0.7813,0.0,1.063
Curve.042,0.7829,0.0,1.0635
Curve.042,0.7846,0.0,1.0641
Curve.042,0.7863,0.0,1.0647
Curve.042,0.788,0.0,1.0652
Curve.042,0.7896,0.0,1.0658
Curve.042,0.7913,0.0,1.0664
Curve.042,0.7929,0.0,1.0669
Curve.042,0.7946,0.0,1.0675
Curve.042,0.7963,0.0,1.0681
Curve.042,0.7979,0.0,1.0686
Curve.042,0.7995,0.0,1.0692
Curve.042,0.7688,0.0,1.1247
Curve.042,0.7421,0.0,1.1792
Curve.042,0.7196,0.0,1.2322
Curve.042,0.7013,0.0,1.2832
